,navn,postnr,beliggenhedskommune,beliggenhedskommunenr,lat,lon,institutionstype2,institutionstype3,institutionsnummer
1107,Spurvelundskolen,5270,Odense Kommune,461,55.4437140740044,10.3033659848238,Grundskoler,Folkeskoler,461028
1108,Stige Skole,5270,Odense Kommune,461,55.4372628878178,10.4069495290094,Grundskoler,Folkeskoler,461029
1109,Tarup Skole,5210,Odense Kommune,461,55.4095561177683,10.3503406403851,Grundskoler,Folkeskoler,461030
1110,Tingkærskolen,5220,Odense Kommune,461,55.3403621044986,10.502337773617,Grundskoler,Folkeskoler,461031
1111,Tingløkkeskolen,5250,Odense Kommune,461,55.368609802879,10.366488212647,Grundskoler,Folkeskoler,461032
1112,Ubberud Skole,5491,Odense Kommune,461,55.3958964583195,10.2541240395181,Grundskoler,Folkeskoler,461034
1113,Vestre Skole,5000,Odense Kommune,461,55.3935449159084,10.374035028189,Grundskoler,Folkeskoler,461035
1114,Åløkkeskolen,5000,Odense Kommune,461,55.4010585878894,10.3660159619619,Grundskoler,Folkeskoler,461037
1115,Rosengårdskolen,5230,Odense Kommune,461,55.3792294816974,10.4239622078664,Grundskoler,Folkeskoler,461038
1116,Abildgårdskolen,5240,Odense Kommune,461,55.4097882646929,10.4289090992824,Grundskoler,Folkeskoler,461039
1117,Giersings Realskole,5000,Odense Kommune,461,55.3919862772733,10.3897674608608,Grundskoler,Friskoler og private grundskoler,461040
1118,Højby Friskole,5260,Odense Kommune,461,55.3383230320517,10.4321061313356,Grundskoler,Friskoler og private grundskoler,461041
1119,Henriette Hørlucks Skole,5000,Odense Kommune,461,55.3991264122626,10.3825176629499,Grundskoler,Friskoler og private grundskoler,461042
1120,Marie Jørgensens Skole,5000,Odense Kommune,461,55.3996115401926,10.3873340247007,Grundskoler,Friskoler og private grundskoler,461043
1121,Odense Friskole,5000,Odense Kommune,461,55.3920226960252,10.3971554670193,Grundskoler,Friskoler og private grundskoler,461044
1122,Sct. Albani Skole,5000,Odense Kommune,461,55.3965665557926,10.3914200464461,Grundskoler,Friskoler og private grundskoler,461045
1123,Stige Friskole,5270,Odense Kommune,461,55.4382520821888,10.3981827524802,Grundskoler,Friskoler og private grundskoler,461046
1124,Ådalskolen,5260,Odense Kommune,461,55.3311507004373,10.3275909933975,Grundskoler,Friskoler og private grundskoler,461047
1125,Kratholmskolen,5250,Odense Kommune,461,55.339139661887,10.2920363762569,Grundskoler,Friskoler og private grundskoler,461053
1126,Rudolf Steiner-Skolen i Odense,5260,Odense Kommune,461,,,Grundskoler,Friskoler og private grundskoler,461054
1127,Søhusskolen,5270,Odense Kommune,461,55.433036286252,10.3787151023128,Grundskoler,Folkeskoler,461060
1128,Holluf Pile Skole,5220,Odense Kommune,461,55.3660968586813,10.4497277117563,Grundskoler,Folkeskoler,461064
1129,Lilleskolen Odense,5260,Odense Kommune,461,55.362044051596,10.3996825885023,Grundskoler,Friskoler og private grundskoler,461068
1130,Al-Salahiyah Skolen,5320,Odense Kommune,461,55.4288811355447,10.4806549164228,Grundskoler,Friskoler og private grundskoler,461070
1131,H. C. Andersen Skolen,5240,Odense Kommune,461,55.4149155914901,10.4289478420226,Grundskoler,Folkeskoler,461075
1132,Nørrebjergskolen,5220,Odense Kommune,461,55.3615023376135,10.4765280964219,Specialskoler for bÃ¸rn,Specialskoler for bÃ¸rn,461076
1133,Det Kongelige Teater Balletskolen Odense,5000,Odense Kommune,461,55.3976623526115,10.3847505801751,Grundskoler,Friskoler og private grundskoler,461078
1134,Friskolen City Odense,5000,Odense Kommune,461,55.4063198995801,10.390762884542,Grundskoler,Friskoler og private grundskoler,461079
1135,Bækholmskolen,5220,Odense Kommune,461,55.3765426636714,10.4563252430801,Specialskoler for bÃ¸rn,Specialskoler for bÃ¸rn,461101
1136,Al-Salam Skolen,5220,Odense Kommune,461,55.3742398345574,10.4478463595704,Grundskoler,Friskoler og private grundskoler,461109
1137,UngSyd,5000,Odense Kommune,461,,,Kommunale ungdomsskoler,Kommunale ungdomsskoler og ungdomskostskoler,461211
1138,UngVest - en af ungdomsskolerne i Odense,5200,Odense Kommune,461,55.4022340164584,10.3395285678673,Kommunale ungdomsskoler,Kommunale ungdomsskoler og ungdomskostskoler,461213
1139,UngNord,5240,Odense Kommune,461,55.4065668495257,10.4373990409941,Kommunale ungdomsskoler,Kommunale ungdomsskoler og ungdomskostskoler,461216
1140,Rågelund Efterskole,5240,Odense Kommune,461,55.396316666176,10.4994826885688,Efterskoler,Efterskoler med samlet sÃ¦rligt tilbud,461306
1141,Enghaveskolen,5200,Odense Kommune,461,55.3889251918063,10.3359418212937,Specialskoler for bÃ¸rn,Specialskoler for bÃ¸rn,461901
1142,Svendborg Heldagsskole,5700,Svendborg Kommune,479,55.0316175661487,10.6267082157714,Specialskoler for bÃ¸rn,Specialskoler for bÃ¸rn,280044
1143,Nymarkskolen,5700,Svendborg Kommune,479,55.0737552737478,10.6383485987165,Grundskoler,Folkeskoler,280113
1144,Vestermarkskolen,5762,Svendborg Kommune,479,55.0741336455288,10.4489978954815,Grundskoler,Folkeskoler,280135
1145,Issø-skolen,5771,Svendborg Kommune,479,55.1324246228807,10.5022666150997,Grundskoler,Folkeskoler,280136
1146,Stokkebækskolen,5884,Svendborg Kommune,479,55.1525839611811,10.7082142570519,Grundskoler,Folkeskoler,280137
1147,Skårup Skole,5881,Svendborg Kommune,479,55.0953356220902,10.6876733611968,Grundskoler,Folkeskoler,280138
1148,Tåsingeskolen,5700,Svendborg Kommune,479,55.040167411014,10.6152332405109,Grundskoler,Folkeskoler,280139
1149,Ørkildskolen,5700,Svendborg Kommune,479,55.0641987791799,10.6272868688685,Grundskoler,Folkeskoler,280284
1150,Ollerup Friskole,5762,Svendborg Kommune,479,,,Grundskoler,Friskoler og private grundskoler,427009
1151,Vester Skerninge Friskole,5762,Svendborg Kommune,479,55.0746750252811,10.435302164302,Grundskoler,Friskoler og private grundskoler,427010
1152,"Ollerup Efterskole, Sang og Musik",5762,Svendborg Kommune,479,,,Efterskoler,Efterskoler,427301
1153,Idrætsefterskolen Ulbølle,5762,Svendborg Kommune,479,55.0725759322347,10.4168643272544,Efterskoler,Efterskoler med samlet sÃ¦rligt tilbud,427302
1154,Oure Friskole,5883,Svendborg Kommune,479,55.1209827791774,10.7267732772785,Grundskoler,Friskoler og private grundskoler,435006
1155,Vejstrup Efterskole,5882,Svendborg Kommune,479,55.110103002338,10.7345945211433,Efterskoler,Efterskoler,435300
1156,Skolerne i Oure - Sport & Performance,5883,Svendborg Kommune,479,,,Efterskoler,Efterskoler,435301
1157,Rantzausminde Skole,5700,Svendborg Kommune,479,55.0385675012727,10.54058376122,Grundskoler,Folkeskoler,479008
1158,Thurø Skole,5700,Svendborg Kommune,479,55.0486918544752,10.6644251164021,Grundskoler,Folkeskoler,479009
1159,Tved Skole,5700,Svendborg Kommune,479,55.0641987791799,10.6272868688685,Grundskoler,Folkeskoler,479010
1160,Vestre Skole,5700,Svendborg Kommune,479,55.0639077349784,10.5849604741617,Grundskoler,Folkeskoler,479011
1161,Haahrs Skole,5700,Svendborg Kommune,479,55.0625745817205,10.6043345381432,Grundskoler,Friskoler og private grundskoler,479013
1162,Ida Holsts Skole,5700,Svendborg Kommune,479,55.0580469904785,10.6085816517359,Grundskoler,Friskoler og private grundskoler,479014
1163,Øster Åby Friskole,5881,Svendborg Kommune,479,55.0984033161303,10.7034919536073,Grundskoler,Friskoler og private grundskoler,479016
1164,Kernen,5700,Svendborg Kommune,479,55.0970806980839,10.6318097344324,Dagbehandlingstilbud og behandlingshjem,Dagbehandlingstilbud og behandlingshjem,479024
1165,Socialpædagogisk opholdssted Eggertshus,5700,Svendborg Kommune,479,,,Dagbehandlingstilbud og behandlingshjem,Dagbehandlingstilbud og behandlingshjem,479025
1166,Om Tanken,5700,Svendborg Kommune,479,55.0605450230876,10.625840094396,Dagbehandlingstilbud og behandlingshjem,Dagbehandlingstilbud og behandlingshjem,479031
1167,Svendborg Medie & Sportsefterskole,5700,Svendborg Kommune,479,55.0601705882421,10.6499376039717,Efterskoler,Efterskoler,479300
1168,Byhaveskolen,5700,Svendborg Kommune,479,55.0772836760146,10.629398945467,Specialskoler for bÃ¸rn,Specialskoler for bÃ¸rn,479901
1169,Marstal Skole,5960,Ã†rø Kommune,492,54.8564842976439,10.5097625668119,Grundskoler,Folkeskoler,443002
1170,Ã†rø Friskole,5970,Ã†rø Kommune,492,54.8876366867895,10.4087837158923,Grundskoler,Friskoler og private grundskoler,492001
1171,Ã†rø Efterskole,5970,Ã†rø Kommune,492,54.87164626,10.35591771,Efterskoler,Efterskoler med samlet sÃ¦rligt tilbud,493302
1172,BillundSkolen,7190,Billund Kommune,530,55.7257001245478,9.10464033323417,Grundskoler,Folkeskoler,280316
1173,Filskov Friskole,7200,Billund Kommune,530,55.8141165171396,9.0309593612452,Grundskoler,Friskoler og private grundskoler,280388
1174,The International School of Billund,7190,Billund Kommune,530,55.7281702919704,9.11952766131677,Grundskoler,Frie og private internationale skoler,280462
1175,"10. klassecenter Grindsted, Syddansk Erhvervsskole Odense-Vejle",7200,Billund Kommune,530,55.7534188976415,8.92361328672375,Grundskoler,Folkeskoler,280473
1176,Vorbasse Skole,6623,Billund Kommune,530,55.6288263517477,9.08466522833741,Grundskoler,Folkeskoler,551003
1177,"Lynghedeskolen, afdeling Søndre",7200,Billund Kommune,530,55.7525017957188,8.9233617878628,Grundskoler,Folkeskoler,565003
1178,Hejnsvig Skole,7250,Billund Kommune,530,55.6924656056019,8.99827201290315,Grundskoler,Folkeskoler,565004
1179,"Lynghedeskolen, afdeling Stenderup",7200,Billund Kommune,530,55.6938956410134,8.83990907699619,Grundskoler,Folkeskoler,565006
1180,Sdr Omme Skole,7260,Billund Kommune,530,55.8397568886968,8.8909910822516,Grundskoler,Folkeskoler,565007
1181,Grindsted Vestre Skole,7200,Billund Kommune,530,55.763245391075,8.91458771495032,Grundskoler,Folkeskoler,565009
1182,Grindsted Privatskole,7200,Billund Kommune,530,55.7638447941366,8.90081796362481,Grundskoler,Friskoler og private grundskoler,565010
1183,Esbjerg International School,6710,Esbjerg Kommune,561,55.5311991599753,8.41188119985443,Grundskoler,Friskoler og private grundskoler,280205
1184,Studie 10,6715,Esbjerg Kommune,561,55.515501563427,8.44776281231264,Grundskoler,Folkeskoler,280500
1185,Ansgarskolen Vadehav,6760,Esbjerg Kommune,561,55.331932439527,8.77560930335045,Grundskoler,Folkeskoler,280501
1186,Vitaskolen Bohr,6715,Esbjerg Kommune,561,55.5065984974302,8.4399823090523,Grundskoler,Folkeskoler,280502
1187,Bakkevejens Skole Fortuna,6740,Esbjerg Kommune,561,55.486793736763,8.64077778759186,Grundskoler,Folkeskoler,557001
1188,Darum Børneby,6740,Esbjerg Kommune,561,55.4306311959131,8.6544363611662,Grundskoler,Folkeskoler,557002
1189,Gørding Skole Fortuna,6690,Esbjerg Kommune,561,55.4726568603769,8.79466282221508,Grundskoler,Folkeskoler,557003
1190,Vejrup Skole Fortuna,6740,Esbjerg Kommune,561,55.5233263887595,8.78344532853145,Grundskoler,Folkeskoler,557005
1191,Nordre Skole Fortuna,6740,Esbjerg Kommune,561,55.4729763371106,8.69502632055893,Grundskoler,Folkeskoler,557006
1192,Friskolen i Bramming,6740,Esbjerg Kommune,561,55.47339289,8.69970838,Grundskoler,Friskoler og private grundskoler,557007
1193,Bramming Gymnastik- og Idrætsefterskole,6740,Esbjerg Kommune,561,55.4734702941478,8.69607810106815,Efterskoler,Efterskoler,557300
1194,Sydvestjyllands Efterskole,6740,Esbjerg Kommune,561,55.4856471491953,8.69673640569698,Efterskoler,Efterskoler,557303
1195,Bakkeskolen Cosmos,6705,Esbjerg Kommune,561,55.4821768475885,8.4833011082294,Grundskoler,Folkeskoler,561002
1196,Boldesager Skole Cosmos,6700,Esbjerg Kommune,561,55.4780712370705,8.46070107998459,Grundskoler,Folkeskoler,561003
1197,Bryndum Skole Aura,6715,Esbjerg Kommune,561,55.5278946697322,8.46264968323291,Grundskoler,Folkeskoler,561004
1198,Danmarksgades Skole Urban,6700,Esbjerg Kommune,561,55.4679369909449,8.45056270687116,Grundskoler,Folkeskoler,561005
1199,Fourfeldtskolen Bohr,6710,Esbjerg Kommune,561,55.49910449564,8.41694012642842,Grundskoler,Folkeskoler,561006
1200,Hjerting Skole Aura,6710,Esbjerg Kommune,561,55.5246686300993,8.3624331580723,Grundskoler,Folkeskoler,561011
1201,Ådalskolen Bohr,6710,Esbjerg Kommune,561,55.5076862876939,8.39727113846504,Grundskoler,Folkeskoler,561014
1202,Præstegårdsskolen Urban,6700,Esbjerg Kommune,561,55.4702255716434,8.49152272944736,Grundskoler,Folkeskoler,561015
1203,Rørkjær Skole Urban,6700,Esbjerg Kommune,561,55.4691026369484,8.46779536340011,Grundskoler,Folkeskoler,561016
1204,Skads Skole Signatur,6705,Esbjerg Kommune,561,55.5031439560807,8.5384078966302,Grundskoler,Folkeskoler,561018
1205,Spangsbjergskolen Cosmos,6700,Esbjerg Kommune,561,55.4836278951836,8.45006730413005,Grundskoler,Folkeskoler,561019
1206,Tjæreborg Skole Signatur,6731,Esbjerg Kommune,561,55.4649699335726,8.5817680965636,Grundskoler,Folkeskoler,561022
1207,Kvaglundskolen Signatur,6705,Esbjerg Kommune,561,55.4956486930517,8.48929858876491,Grundskoler,Folkeskoler,561024
1208,Esbjerg Realskole,6700,Esbjerg Kommune,561,55.4704181699533,8.4466580959415,Grundskoler,Friskoler og private grundskoler,561026
1209,Skt. Nikolaj Skole,6700,Esbjerg Kommune,561,55.4697940440935,8.45000158912032,Grundskoler,Friskoler og private grundskoler,561030
1210,Markusskolen,6710,Esbjerg Kommune,561,55.5096560591922,8.41554550749465,Grundskoler,Friskoler og private grundskoler,561036
1211,Sønderrisskolen Aura,6710,Esbjerg Kommune,561,55.521737669251,8.42133748816225,Grundskoler,Folkeskoler,561039
1212,Esbjerg Ungdomsskole,6715,Esbjerg Kommune,561,55.5155015355951,8.44776281223707,Kommunale ungdomsskoler,Kommunale ungdomsskoler og ungdomskostskoler,561210
1213,Bieringhus Efterskole,6705,Esbjerg Kommune,561,55.4770684278213,8.48976661110811,Efterskoler,Efterskoler,561301
1214,Egekratskolen Fortuna,6818,Esbjerg Kommune,561,55.530985963934,8.65290829767668,Grundskoler,Folkeskoler,567004
1215,Gredstedbro Skole Vadehav,6771,Esbjerg Kommune,561,55.4026900428816,8.74795630082912,Grundskoler,Folkeskoler,571002
1216,Egebæk-Hviding Skole Vadehav,6760,Esbjerg Kommune,561,55.2805314706967,8.72432105607656,Grundskoler,Folkeskoler,571015
1217,Vittenbergskolen Vadehav,6760,Esbjerg Kommune,561,55.3222278369748,8.76254083475063,Grundskoler,Folkeskoler,571017
1218,Riberhus Privatskole,6760,Esbjerg Kommune,561,55.3312586977381,8.77365596201484,Grundskoler,Friskoler og private grundskoler,571022
1219,Fanø Skole,6720,Fanø Kommune,563,55.4458549639988,8.39462506038196,Grundskoler,Folkeskoler,563001
1220,"Frederiksodde skole, Indre Ringvej",7000,Fredericia Kommune,607,55.57857115915,9.7705220309377,Specialskoler for bÃ¸rn,Specialskoler for bÃ¸rn,280420
1221,"Frederiksodde skole, Ullerupdalvej",7000,Fredericia Kommune,607,55.5744392291439,9.7221712469261,Specialskoler for bÃ¸rn,Specialskoler for bÃ¸rn,280421
1222,"Ullerup Bæk Skolen, Skolesvinget",7000,Fredericia Kommune,607,55.5975826146342,9.66835304784084,Grundskoler,Folkeskoler,607001
1223,"Kirstinebjergskolen, Høgevej",7000,Fredericia Kommune,607,55.5717798612115,9.74817020828351,Grundskoler,Folkeskoler,607002
1224,"Erritsø Fællesskole, Krogagervej",7000,Fredericia Kommune,607,55.5429318327323,9.71153212420105,Grundskoler,Folkeskoler,607003
1225,"Kirstinebjergskolen, Indre Ringvej",7000,Fredericia Kommune,607,55.57857115915,9.7705220309377,Grundskoler,Folkeskoler,607006
1226,"Ullerup Bæk Skolen, Skjoldborgsvej",7000,Fredericia Kommune,607,55.5659174231424,9.73090359635102,Grundskoler,Folkeskoler,607007
1227,"Kirstinebjergskolen, Havepladsvej",7000,Fredericia Kommune,607,55.5778087361003,9.76595116831808,Grundskoler,Folkeskoler,607008
1228,"Fjordbakkeskolen, Skærbæk",7000,Fredericia Kommune,607,55.5166936592883,9.62885262760691,Grundskoler,Folkeskoler,607009
1229,"Fjordbakkeskolen, afdeling Taulov",7000,Fredericia Kommune,607,55.5400716114627,9.61122571319263,Grundskoler,Folkeskoler,607010
1230,"Ullerup Bæk Skolen, Nr. Alle",7000,Fredericia Kommune,607,55.5730347983817,9.7237210025027,Grundskoler,Folkeskoler,607011
1231,"Erritsø Fællesskole, Erritsø Bygade",7000,Fredericia Kommune,607,55.5480219792651,9.70284561467847,Grundskoler,Folkeskoler,607012
1232,"Kirstinebjergskolen, Bøgeskovvej",7000,Fredericia Kommune,607,55.6185066676139,9.75987632664419,Grundskoler,Folkeskoler,607013
1233,Fredericia Realskole,7000,Fredericia Kommune,607,55.5636651072104,9.75893492880438,Grundskoler,Friskoler og private grundskoler,607015
1234,Sct. Knuds Skole,7000,Fredericia Kommune,607,55.564234488525,9.75584878942174,Grundskoler,Friskoler og private grundskoler,607018
1235,"Erritsø Fællesskole, Højmosevej",7000,Fredericia Kommune,607,55.5308918925945,9.72654400421031,Grundskoler,Folkeskoler,607021
1236,Fredericia Friskole,7000,Fredericia Kommune,607,55.5654647097716,9.76714021232638,Grundskoler,Friskoler og private grundskoler,607022
1237,UngFredericia,7000,Fredericia Kommune,607,55.5343158163652,9.72195394581225,Grundskoler,Folkeskoler,607030
1238,Fredericiaskolen,7000,Fredericia Kommune,607,55.5639607486848,9.71341517870967,Specialskoler for bÃ¸rn,Specialskoler for bÃ¸rn,607901
1239,Fællesskolen HoptrupMarstrupVilstrup,6100,Haderslev Kommune,510,55.1782847868114,9.4537212602764,Grundskoler,Folkeskoler,280111
1240,Fællesskolen Bevtoft-Over Jerstal,6500,Haderslev Kommune,510,55.1970633326701,9.31092214228602,Grundskoler,Folkeskoler,280238
1241,Lagoniskolen,6500,Haderslev Kommune,510,55.2474362680449,9.31194134912746,Grundskoler,Folkeskoler,280239
1242,Fællesskolen Favrdal-Fjelstrup,6100,Haderslev Kommune,510,55.2617611576733,9.50837183797414,Grundskoler,Folkeskoler,280240
1243,Fællesskolen Hammelev-Sct. Severin,6100,Haderslev Kommune,510,55.2541609750388,9.47789610137983,Grundskoler,Folkeskoler,280241
1244,Sønder Otting Skole,6100,Haderslev Kommune,510,55.2454520533236,9.48847157313466,Grundskoler,Folkeskoler,280242
1245,Fællesskolen Nustrup-Sommersted,6500,Haderslev Kommune,510,55.2691464304172,9.17154988176039,Grundskoler,Folkeskoler,280243
1246,Fællesskolen Starup-Øsby,6100,Haderslev Kommune,510,55.2327488158191,9.54254967372662,Grundskoler,Folkeskoler,280244
1247,Den Nye Friskole,6100,Haderslev Kommune,510,55.1942973398214,9.51788063468774,Grundskoler,Friskoler og private grundskoler,280466
1248,Dannevirke Kostskole,6100,Haderslev Kommune,510,55.2554624082631,9.68987493581527,Dagbehandlingstilbud og behandlingshjem,Dagbehandlingstilbud og behandlingshjem,280570
1249,Simmersted Friskole,6500,Haderslev Kommune,510,55.30041749,9.37952255,Grundskoler,Friskoler og private grundskoler,510006
1250,Gram Skole,6510,Haderslev Kommune,510,,,Grundskoler,Folkeskoler,511003
1251,Fole Friskole,6510,Haderslev Kommune,510,55.3150224601676,8.98284934282563,Grundskoler,Friskoler og private grundskoler,511005
1252,Gram Efterskole,6510,Haderslev Kommune,510,55.2899824290488,9.05099636003524,Efterskoler,Efterskoler,511300
1253,Haderslev Realskole,6100,Haderslev Kommune,510,55.2577950070068,9.49280147123229,Grundskoler,Friskoler og private grundskoler,515014
1254,Deutsche Schule Hadersleben,6100,Haderslev Kommune,510,55.2433949463007,9.49246521710269,Grundskoler,Friskoler og private grundskoler,515015
1255,Haderslev Kristne Friskole,6100,Haderslev Kommune,510,55.25528724899,9.48706946917307,Grundskoler,Friskoler og private grundskoler,515018
1256,10. ved Kløften,6100,Haderslev Kommune,510,55.2559331397995,9.49232998812782,Grundskoler,Folkeskoler,515021
1257,Moltrup Skole,6100,Haderslev Kommune,510,55.2832347456768,9.45307749503673,Specialskoler for bÃ¸rn,Specialskoler for bÃ¸rn,515024
1258,Helsehjemmet Behandlingsinstitution,6100,Haderslev Kommune,510,55.1620944019992,9.51542295677626,Dagbehandlingstilbud og behandlingshjem,Dagbehandlingstilbud og behandlingshjem,515026
1259,Haderslev Ungdomsskole,6100,Haderslev Kommune,510,55.2559331397995,9.49232998812782,Kommunale ungdomsskoler,Kommunale ungdomsskoler og ungdomskostskoler,515210
1260,Hoptrup Efterskole,6100,Haderslev Kommune,510,55.1828441758305,9.45900975745263,Efterskoler,Efterskoler,515302
1261,Louiseskolen,6100,Haderslev Kommune,510,55.2599693057717,9.48788148959158,Specialskoler for bÃ¸rn,Specialskoler for bÃ¸rn,515901
1262,Vojens Gymnastik- og Idrætsefterskole,6500,Haderslev Kommune,510,55.2463238129436,9.29397342875867,Efterskoler,Efterskoler,543301
1263,Marielundskolen,6000,Kolding Kommune,621,55.4947940392697,9.48687969057699,Specialskoler for bÃ¸rn,Specialskoler for bÃ¸rn,280024
1264,Stepping Friskole,6070,Kolding Kommune,621,55.3535831854593,9.35746045851016,Grundskoler,Friskoler og private grundskoler,280218
1265,Vamdrup Efterskoles Heldagsskole,6580,Kolding Kommune,621,55.4324132362405,9.30680003775034,Specialskoler for bÃ¸rn,Specialskoler for bÃ¸rn,280499
1266,"HANSENBERG, 10. klasse",6000,Kolding Kommune,621,55.5098453298281,9.46821075516065,Grundskoler,Folkeskoler,280521
1267,"IBC, 10. klasse",6000,Kolding Kommune,621,55.4837340932973,9.4862154260027,Grundskoler,Folkeskoler,280525
1268,Sjølund-Hejls Skole,6093,Kolding Kommune,621,55.4046393718127,9.53029014079451,Grundskoler,Folkeskoler,509009
1269,Aller Friskole,6070,Kolding Kommune,621,55.3615387314961,9.53261908599029,Grundskoler,Friskoler og private grundskoler,509011
1270,Christiansfeld Skole,6070,Kolding Kommune,621,55.3546966359803,9.4859702041471,Grundskoler,Folkeskoler,509013
1271,Design- & Idrætsefterskolen Skamling,6093,Kolding Kommune,621,55.4071110231004,9.55067983003371,Efterskoler,Efterskoler,509300
1272,Vester Nebel Skole,6040,Kolding Kommune,621,55.5676595199055,9.40114943271878,Grundskoler,Folkeskoler,605005
1273,Alminde-Viuf Fællesskole,6052,Kolding Kommune,621,55.5688933942313,9.48710194990987,Grundskoler,Folkeskoler,621001
1274,Bramdrup Skole,6000,Kolding Kommune,621,55.5261620522774,9.46794671847375,Grundskoler,Folkeskoler,621002
1275,Brændkjærskolen,6000,Kolding Kommune,621,55.4763297805702,9.4843807686111,Grundskoler,Folkeskoler,621003
1276,Dalby Skole,6000,Kolding Kommune,621,55.4749191295725,9.5134385864926,Grundskoler,Folkeskoler,621004
1277,Eltang Skole og Børnehave,6000,Kolding Kommune,621,55.5304324669301,9.53458385882696,Grundskoler,Folkeskoler,621006
1278,Harte Skole,6000,Kolding Kommune,621,55.5107890267222,9.41723162486549,Grundskoler,Folkeskoler,621007
1279,Karen Blixen Skolen,6000,Kolding Kommune,621,55.4882668277185,9.44671397791832,Specialskoler for bÃ¸rn,Specialskoler for bÃ¸rn,621008
1280,Sdr Vang Skole,6000,Kolding Kommune,621,55.4785937831589,9.47071019573742,Grundskoler,Folkeskoler,621011
1281,Bakkeskolen,6000,Kolding Kommune,621,55.4880531283793,9.44803376707979,Grundskoler,Folkeskoler,621012
1282,Lyshøjskolen,6000,Kolding Kommune,621,55.5027430317791,9.52821955601807,Grundskoler,Folkeskoler,621013
1283,Sdr.Bjert Centralskole,6091,Kolding Kommune,621,55.459358859196,9.5554627401247,Grundskoler,Folkeskoler,621014
1284,Vonsild Skole,6000,Kolding Kommune,621,55.4520074186407,9.47109449848811,Grundskoler,Folkeskoler,621016
1285,Aalykkeskolen,6000,Kolding Kommune,621,55.4916760906323,9.46535650197855,Grundskoler,Folkeskoler,621017
1286,Munkevængets Skole,6000,Kolding Kommune,621,55.5018121824034,9.44904464700287,Grundskoler,Folkeskoler,621018
1287,Kolding Realskole,6000,Kolding Kommune,621,55.4903369100539,9.46822306202986,Grundskoler,Friskoler og private grundskoler,621019
1288,Sct. Michaels Skole,6000,Kolding Kommune,621,55.4859274723246,9.46643000658256,Grundskoler,Friskoler og private grundskoler,621020
1289,Kolding Friskole,6000,Kolding Kommune,621,55.5099046597586,9.49643392253918,Grundskoler,Friskoler og private grundskoler,621024
1290,Lykkegårdskolen,6000,Kolding Kommune,621,55.4807919670136,9.4502528001344,Grundskoler,Friskoler og private grundskoler,621025
1291,Ådalsskolen,6580,Kolding Kommune,621,55.4314010325532,9.27898722823915,Specialskoler for bÃ¸rn,Specialskoler for bÃ¸rn,621031
1292,Ungdomsskolen Kolding,6000,Kolding Kommune,621,55.5079867873385,9.46564443740182,Kommunale ungdomsskoler,Kommunale ungdomsskoler og ungdomskostskoler,621211
1293,Efterskolen Kildevæld,6000,Kolding Kommune,621,55.4831238276205,9.45519331525984,Efterskoler,Efterskoler,621300
1294,Koldingegnens Idrætsefterskole,6000,Kolding Kommune,621,55.4984131660802,9.58171701178792,Efterskoler,Efterskoler,621304
1295,Fynslundskolen,6064,Kolding Kommune,621,55.5456774435626,9.31469484332841,Grundskoler,Folkeskoler,623001
1296,Kongsbjergskolen,6640,Kolding Kommune,621,55.4810853036202,9.28947356081025,Grundskoler,Folkeskoler,623002
1297,Skanderup Efterskole,6640,Kolding Kommune,621,55.4642519961773,9.34419533637349,Efterskoler,Efterskoler,623300
1298,Lunderskov Efterskole,6640,Kolding Kommune,621,55.4737096583004,9.29680823489869,Efterskoler,Efterskoler,623301
1299,Vamdrup Skole,6580,Kolding Kommune,621,55.4288124716479,9.27657419424951,Grundskoler,Folkeskoler,629001
1300,Ødis Skole,6580,Kolding Kommune,621,55.4021791620421,9.37708708813536,Grundskoler,Folkeskoler,629002
1301,Skanderup-Hjarup Forbundsskole,6640,Kolding Kommune,621,55.4602840539164,9.34810862274298,Grundskoler,Folkeskoler,629004
1302,Sønderborg International School,6400,Sønderborg Kommune,540,54.9075477304942,9.80575292687895,Grundskoler,Frie og private internationale skoler,280202
1303,Svenstrup Friskole,6430,Sønderborg Kommune,540,55.0287093178192,9.83049953877679,Grundskoler,Friskoler og private grundskoler,280386
1304,Nordals skolen,6430,Sønderborg Kommune,540,55.0571236805171,9.74397496562463,Grundskoler,Folkeskoler,280434
1305,Kværs Idrætsfriskole,6300,Sønderborg Kommune,540,54.9353171202368,9.49420349032169,Grundskoler,Friskoler og private grundskoler,280465
1306,Efterskolen Epos,6440,Sønderborg Kommune,540,54.9866321405921,9.97720396034187,Efterskoler,Efterskoler,280612
1307,Sønderborg Friskole,6400,Sønderborg Kommune,540,54.9065032672571,9.78927427317049,Grundskoler,Friskoler og private grundskoler,280652
1308,Augustenborg Skole,6440,Sønderborg Kommune,540,54.9470904863919,9.87200897908027,Grundskoler,Folkeskoler,501001
1309,Fryndesholm skole,6440,Sønderborg Kommune,540,54.9819158852119,9.97335554270952,Grundskoler,Folkeskoler,501002
1310,Midtals Friskole,6440,Sønderborg Kommune,540,54.9998468559587,9.95352563434157,Grundskoler,Friskoler og private grundskoler,501003
1311,Broager Skole,6310,Sønderborg Kommune,540,54.8875874442155,9.66994222120193,Grundskoler,Folkeskoler,507001
1312,Adventure Efterskolen Sønderjylland Skelde,6310,Sønderborg Kommune,540,54.8629604470982,9.72103503159891,Efterskoler,Efterskoler,507301
